loan_id,customer_id,origination_date,income,debt_to_income_ratio,loan_amount,interest_rate,credit_score,default_flag,default_probability,num_payments,avg_payment_ratio,max_days_late,pct_late_payments,origination_date_year,origination_date_month,origination_date_quarter,loan_age_months,loan_to_income,credit_dti_interaction,high_dti_flag,low_credit_flag,serious_delinquency_flag,underpayment_flag,high_risk_flag,employment_status_Retired,employment_status_Self-employed,employment_status_Unemployed,housing_status_Other,housing_status_Own,housing_status_Rent,product_type_Credit Card,product_type_Mortgage,product_type_Personal Loan,purpose_Debt Consolidation,purpose_Home Improvement,purpose_Major Purchase,purpose_Medical,purpose_Other
LOAN00004304,CUST004304,2022-07-13,0.1228706471636309,0.19225882061842897,0.014862122369894721,0.5845371666632233,0.9754300508986575,0,0.7148146306756402,17,1.0945346235142552,3,0.0007266249336715157,2022,7,3,32.233333333333334,0.14027479276204227,0.9045667740182448,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False
LOAN00004305,CUST004305,2024-08-29,0.18583289038584638,0.594087472294184,0.6924122285645564,0.9393580741957523,0.48633635252923285,1,0.9860727098429195,3,0.7389757655056227,63,0.311514111390028,2024,8,3,6.3,3.2376692814556276,0.5059170766834462,0,0,1,1,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False
LOAN00004306,CUST004306,2024-08-09,0.6227680676745374,0.5800579156507923,0.18275578298294046,0.3643153645037126,0.8142604621947612,1,0.8884341715045481,13,0.9135327085986773,56,0.22638474494427266,2024,8,3,6.966666666666667,0.3565144150668094,0.6870186327401184,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False
LOAN00004307,CUST004307,2023-02-10,0.1139949332067388,0.30884030984799904,0.042074831281248753,0.7152441269136613,0.4869035638642109,0,0.3601715222995023,12,1.0959762645110482,4,0.2687431139799411,2023,2,1,25.166666666666668,0.31197227536678296,0.569133004019646,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
LOAN00004308,CUST004308,2022-03-10,0.039025569370767586,0.542533678399626,0.12998426737053723,0.8973377541701808,0.8874636526463622,1,0.652764606809134,9,0.7284044043100583,81,0.4727717322998561,2022,3,1,36.4,1.2789766367269333,0.7385649266139735,0,0,1,1,1,False,True,False,False,True,False,False,True,False,False,False,False,False,True
LOAN00004309,CUST004309,2023-01-06,0.06057156235883981,0.42907614449731096,0.02571635386866026,0.7366804840227165,0.4402037164823974,1,0.7170075322432987,6,0.7311673872457077,51,0.07378240424940419,2023,1,1,26.333333333333332,0.27903108246821856,0.5156078048167908,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
LOAN00004310,CUST004310,2024-08-30,0.23792586150792353,0.3602634571695246,0.011133438562093523,0.7405320623326427,0.7188388346193608,1,0.7230844630983212,3,0.7831030718493028,59,0.20674646824127524,2024,8,3,6.266666666666667,0.07910033494467217,0.6956777792299139,0,0,0,1,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00004311,CUST004311,2023-11-03,0.7048934046072495,0.38293350513992536,0.22038072193544933,0.5202658460772362,0.5440322431243195,0,0.4542067573150973,8,1.0028882156265417,4,0.18765413097699926,2023,11,4,16.3,0.383412287182503,0.5864507712560493,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00004312,CUST004312,2024-11-22,0.9539121576980955,0.23504689825961128,0.026764256742415005,0.5442896090418113,0.7590839277163535,1,0.7018998564606703,2,0.9637852267437939,12,0.31692007483346396,2024,11,4,3.466666666666667,0.04580879086181739,0.7552306566404169,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
LOAN00004313,CUST004313,2023-01-21,0.37967388407781877,0.5826263272279559,0.07062355971777194,0.2941407820076376,0.3812552201067549,0,0.4073643515227393,1,0.9050899077955529,2,0.2608466219866092,2023,1,1,25.833333333333332,0.22176650597305322,0.4514647839762039,0,1,0,0,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False
LOAN00004314,CUST004314,2023-09-16,0.10726617862508608,0.17802082248396298,0.10821522955541582,0.0,0.5309357365367644,0,0.3078150937111716,10,0.9120644473230073,6,0.28281699739294686,2023,9,3,17.9,0.7379891459853772,0.626048062093262,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
LOAN00004315,CUST004315,2023-11-14,0.1190433581924346,0.29006125633550045,0.07051166736727439,0.5384067463475943,0.5902880589869893,0,0.42257900681248806,21,1.0251840734839175,2,0.16172099580656332,2023,11,4,15.933333333333334,0.47479400173648506,0.636442910542774,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
LOAN00004316,CUST004316,2024-02-15,0.43800144559773413,0.6714804725953331,0.025114463546727937,0.2858025747026727,0.3206342644433916,0,0.5824548662619274,15,0.9038067848800463,7,0.02315350505732159,2024,2,1,12.833333333333334,0.08492775528189944,0.4024704490824507,0,1,0,0,1,False,False,False,False,False,True,True,False,False,True,False,False,False,False
LOAN00004317,CUST004317,2023-08-19,0.5779562251583217,0.2751900234559813,0.09240474396320798,0.40179199112859043,0.44383822062546413,1,0.8132177294664722,19,0.9992581737465541,19,0.25157514651325613,2023,8,3,18.833333333333332,0.20086671007411527,0.5500908024977685,0,0,0,0,1,False,False,False,False,False,False,False,False,True,False,False,True,False,False
LOAN00004318,CUST004318,2023-04-20,0.14720545162766924,0.11104112760980545,0.10166070594319192,0.3147639019632749,0.17151119579673982,1,0.5733829740292826,12,0.9237745853892141,75,0.28304691166019896,2023,4,2,22.866666666666667,0.5880304683059067,0.406779009010371,0,1,1,0,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00004319,CUST004319,2024-06-01,0.6105772906328152,0.5564739989071124,0.21912883021011254,0.5643821550249084,0.7037061323361239,1,0.7251988280428474,5,0.9181607069188128,19,0.3240792684829657,2024,6,2,9.266666666666667,0.43131516141585363,0.6334088674534583,0,0,0,0,1,False,False,False,False,True,False,False,True,False,False,False,True,False,False
LOAN00004320,CUST004320,2023-07-12,0.20583290724426961,0.3730687888321383,1.0,0.4507276624318686,0.8137540278228553,0,0.5176032554292544,10,1.0464328810489807,7,0.20793103924261006,2023,7,3,20.1,4.361336984062565,0.7482970384451703,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False
LOAN00004321,CUST004321,2022-03-18,0.39557059498717184,0.24450340203761223,0.004195362189602486,0.7669406834184724,0.2370155828695512,1,0.9636049192737821,7,0.805030925763867,46,0.4866325404503461,2022,3,1,36.13333333333333,0.03566941945395467,0.42796379259292716,0,1,0,1,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False
LOAN00004322,CUST004322,2022-09-17,0.5169163977253541,0.49475014336156364,0.033924367410588796,0.33709391529388993,0.29513895218887626,0,0.2746110065091277,14,0.9528227004989647,1,0.026608440811623876,2022,9,3,30.033333333333335,0.09336351534175184,0.42018924516765876,0,1,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
LOAN00004323,CUST004323,2023-07-09,0.05943181761360423,0.686319847390558,0.11027215875629069,0.5332387500856592,0.35116541345623237,1,0.8599533609411201,5,0.749126367428416,32,0.5383977239177878,2023,7,3,20.2,0.9644723835500476,0.41558849375360674,0,1,0,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004324,CUST004324,2024-05-09,0.33345769932854924,0.42220859685047485,0.2532740277651405,0.4525729897484591,0.26816136788378986,1,0.9196825461311277,8,0.7072238877611914,68,0.2171562785736276,2024,5,2,10.033333333333333,0.8065814889745203,0.41727263771435746,0,1,1,1,1,False,False,False,False,True,False,True,False,False,True,False,False,False,False
LOAN00004325,CUST004325,2024-08-03,0.6120866739744869,0.47159171570851843,0.125940625429186,0.4301929798157383,0.7095604364727547,0,0.6898814239196959,19,1.0988236606693123,0,0.2531227861048482,2024,8,3,7.166666666666667,0.25461941967500673,0.6597821774065662,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004326,CUST004326,2022-09-04,0.15783014340417348,0.7112850628332872,0.28442650493566646,0.4773357859841845,0.42161849218922304,1,0.7560552131253024,17,0.7281185268549498,76,0.3672751356731747,2022,9,3,30.466666666666665,1.4967935164228245,0.44695040167247196,0,0,1,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004327,CUST004327,2024-10-23,0.09927936686862823,0.7560343478921708,0.01270125203085105,0.8240436660613911,0.670200514673942,1,0.7165303804255199,19,0.9027124706282412,44,0.2740531256592097,2024,10,4,4.466666666666667,0.14205671362960848,0.5624247544095602,0,0,0,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False
LOAN00004328,CUST004328,2023-12-22,0.34314720643768576,0.19119966659990706,0.060449296488497194,0.6770246727343637,0.40692206761220556,1,0.6872683935169239,16,0.8079801727653109,31,0.4251138260440048,2023,12,4,14.666666666666666,0.20907589720215333,0.5443504778421006,0,0,0,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False
LOAN00004329,CUST004329,2024-01-29,0.2684471920523892,0.026163575815455725,0.40269020561505603,0.39501576500435637,0.5143566358362989,1,0.4824357258170747,2,0.7066282854732511,37,0.20330455421423976,2024,1,1,13.4,1.4842087159743667,0.6499528851978934,0,0,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False
LOAN00004330,CUST004330,2022-04-05,0.19082658024076982,0.3106730038826552,0.03135280396191246,0.3614954141134833,0.8782167054026228,1,0.8186567323316531,2,0.9056086470623043,51,0.6350457254034422,2022,4,2,35.53333333333333,0.18330613740956392,0.8059265552148875,0,0,0,0,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False
LOAN00004331,CUST004331,2024-04-22,0.24370872019838907,0.23838140703471278,0.0,0.32425492568029335,0.2992638051296826,1,0.4449121156232214,21,0.7511843950498645,13,0.16206909084675922,2024,4,2,10.6,0.034851447887286835,0.46774442862488985,0,1,0,1,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False
LOAN00004332,CUST004332,2023-05-24,0.04429954716212635,0.3169580487171521,0.03314748107603897,0.5191473636446515,0.4559151752162608,0,0.41168364843653726,6,1.0862874270067207,8,0.008497145920036253,2023,5,2,21.733333333333334,0.3747019577785422,0.5486045849694484,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00004333,CUST004333,2022-12-29,0.3231940436305799,0.43777472131143913,0.13879742392930708,0.1649915928037989,0.7143915554769065,0,0.34431891805424364,7,0.9397135318453771,5,0.08114903469283201,2022,12,4,26.6,0.46537309367171587,0.6717943434181816,0,0,0,0,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False
LOAN00004334,CUST004334,2024-05-22,0.6736719044691231,0.5426991093268758,0.07990456790611442,0.4472728307110411,0.5201266446463249,1,0.8893164905335132,5,0.8698828407613723,43,0.3212088497378325,2024,5,2,9.6,0.15457060217117943,0.5358830278155077,0,0,0,1,1,False,False,False,False,False,False,False,False,True,False,True,False,False,False
LOAN00004335,CUST004335,2024-06-28,0.13806989085783944,0.10422016293762684,0.017379633915025273,0.5769688808520393,0.6539604313444863,1,0.5545290196699739,19,0.8945960293235857,25,0.4212944473058734,2024,6,2,8.366666666666667,0.14550628686706601,0.72363098436805,0,0,0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LOAN00004336,CUST004336,2024-12-16,0.12442282111243157,0.6042165409057356,0.0373625375871782,0.33660227977794177,0.6046361195984061,1,0.8784480072657501,23,0.7016459238471069,26,0.2642158267644952,2024,12,4,2.6666666666666665,0.27054438702080347,0.5672301852356718,0,0,0,1,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False
LOAN00004337,CUST004337,2023-09-11,0.275898204191878,0.49706978803338087,0.016199518565171173,0.5028708709501558,0.20657902581924428,1,0.5709091978043818,22,0.8661280144085024,37,0.40366603368407694,2023,9,3,18.066666666666666,0.0892010876236982,0.3699810777124391,0,1,0,1,1,False,True,False,True,False,False,False,False,True,True,False,False,False,False
LOAN00004338,CUST004338,2023-01-03,1.0,0.3506825707759432,0.01934761283859241,0.5516485437504619,0.9733698249772085,0,0.22526846836077627,2,1.023012361876029,2,0.042373703804502456,2023,1,1,26.433333333333334,0.0348085440884047,0.8502054565061448,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
LOAN00004339,CUST004339,2023-05-01,0.5028167787863193,0.11121346480495573,0.030602803176918714,0.11159703373176412,0.577964891942991,0,0.6468901488898521,13,0.9235938664392728,3,0.047154440754078375,2023,5,2,22.5,0.08813051988056529,0.6721856499642607,0,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False
LOAN00004340,CUST004340,2022-09-07,0.22786765612915302,0.2710993263241178,0.09705025552195473,0.5388498381611291,1.0,1,0.7440767905429793,4,0.7431579117418394,41,0.46697753931925295,2022,9,3,30.366666666666667,0.4285147852521987,0.8932472231427242,0,0,0,1,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False
LOAN00004341,CUST004341,2023-06-17,0.25115544944609997,0.3917820026791928,0.0,0.3944606843845302,0.6933904662774785,0,0.37430143309894237,13,0.9539410008480893,2,0.2317222471799366,2023,6,2,20.933333333333334,0.03413041487596727,0.6720676088631883,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True
LOAN00004342,CUST004342,2024-03-29,0.5338412026443183,0.05756260757843416,0.3650534900168916,0.895009287661794,0.9516202596901324,1,0.2991707336681228,1,0.9572754652906389,69,0.34727793852205074,2024,3,1,11.4,0.7916118728345723,0.9338918512616032,0,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
LOAN00004343,CUST004343,2023-03-04,0.1151712561123463,0.5387476245842608,0.077042746145147,0.537044660209809,0.8739376169872278,1,0.5155001785462392,16,0.9678359449594564,32,0.3862290173585816,2023,3,1,24.433333333333334,0.5226598585999906,0.7322826277786908,0,0,0,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False
LOAN00004344,CUST004344,2023-02-05,0.37036362423719,0.659837234138819,0.02253244403554925,0.29461743607558993,0.928456988213964,0,0.5801091631824962,2,0.909674048652818,0,0.012303688224116387,2023,2,1,25.333333333333332,0.08958833487578774,0.7231333485913349,0,0,0,0,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False
LOAN00004345,CUST004345,2022-08-15,0.0930419463810457,0.3948896669288496,0.027027190923529384,0.09969163698629696,0.5453890079320949,1,0.6007561512989423,23,0.7883250007546522,20,0.4289221072155883,2022,8,3,31.133333333333333,0.24297217880790795,0.5844488977403658,0,0,0,1,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False
LOAN00004346,CUST004346,2022-03-18,0.4515848475041494,0.2991320538757889,0.041569261588973526,0.48329129733181064,1.0,1,0.6673770853940665,9,0.7418286658047277,58,0.4128115378304228,2022,3,1,36.13333333333333,0.12280058397654181,0.8836837573454009,0,0,0,1,1,False,True,False,False,True,False,True,False,False,True,False,False,False,False
LOAN00004347,CUST004347,2023-10-15,0.19586444336645845,0.4662292923953257,0.08702836679998513,0.7775075759070003,0.47962678562069655,1,0.5837853452288216,23,0.8290400756831452,39,0.25752560536517205,2023,10,4,16.933333333333334,0.42879499209348004,0.5302768137107939,0,0,0,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
LOAN00004348,CUST004348,2022-09-23,0.2813474736871893,0.5144629612445918,0.10202845524818067,0.3627304554770806,0.6998846395963829,1,0.9419812696877534,11,0.781603779048396,34,0.43223309562264,2022,9,3,29.833333333333332,0.3871258735116224,0.6426817800876146,0,0,0,1,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True
LOAN00004349,CUST004349,2023-08-10,0.18613403193473962,0.9333472296910162,0.06960877016477589,0.5623277419496834,0.8319421894123036,1,0.9665633950814362,2,0.9346726258000084,49,0.4437911404658223,2023,8,3,19.133333333333333,0.36262077470408893,0.5900472223634475,0,0,0,0,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False
LOAN00004350,CUST004350,2023-07-24,0.39165260416877085,0.3023047474491527,0.0358166668389825,0.6547107943421131,1.0,0,0.6392037807270082,22,0.9025266078045391,1,0.4429384530406583,2023,7,3,19.7,0.12187523980922432,0.8826013815252699,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
LOAN00004351,CUST004351,2024-05-02,0.21458529142166863,0.2505252266741982,0.08538935591381903,0.6433331574179313,0.8928461977289366,1,0.6389037653968779,10,0.8242299529529727,78,0.14086767550409016,2024,5,2,10.266666666666667,0.3970783019389812,0.8337989994040711,0,0,1,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True
LOAN00004352,CUST004352,2025-02-01,0.9292926984352357,0.31687604625460464,0.002964370232503381,0.4931700638753668,0.4653548608832479,0,0.32792402409931154,23,0.9325669165071315,4,0.038968309211453465,2025,2,1,1.1,0.015717599573236585,0.5543302536730701,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,False,False
